ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
3186,02/06/2021,Vandalismo,Alta,52205
3187,20/03/2021,Vandalismo,Baja,9237483
3188,18/03/2024,Vandalismo,Alta,17490
3189,15/11/2020,Daño estructural,Crítica,17568
3190,19/02/2022,Daño estructural,Alta,7403983
3191,11/12/2019,Vandalismo,Crítica,16787
3192,25/06/2021,Caída,Crítica,52130
3193,13/11/2022,Robo,Alta,17644
3194,23/06/2023,Caída,Baja,17908
3195,26/12/2019,Caída,Baja,18026
3196,23/04/2020,Caída,Crítica,17971
3197,27/02/2023,Daño estructural,Baja,17337
3198,24/12/2020,Vandalismo,Alta,7180264
3199,19/06/2023,Daño estructural,Alta,17389
3200,13/05/2024,Vandalismo,Baja,3962563
3201,12/01/2023,Accidente,Alta,8799632
3202,27/10/2023,Robo,Baja,18580
3203,17/04/2022,Robo,Baja,18242
3204,17/10/2022,Caída,Alta,5010682
3205,01/05/2021,Vandalismo,Alta,17615
3206,20/11/2021,Daño estructural,Media,17589
3207,07/11/2019,Robo,Baja,7802464
3208,27/11/2019,Vandalismo,Media,17203
3209,24/11/2022,Daño estructural,Crítica,17904
3210,30/07/2021,Vandalismo,Media,17124
3211,10/09/2021,Caída,Alta,18023
3212,12/11/2020,Accidente,Alta,52068
3213,19/02/2024,Caída,Crítica,17834
3214,28/08/2022,Caída,Alta,16844
3215,29/07/2021,Accidente,Alta,4940263
3216,04/06/2022,Accidente,Crítica,17495
3217,08/10/2022,Vandalismo,Media,7021646
3218,06/04/2021,Vandalismo,Media,18257
3219,13/07/2020,Robo,Media,18255
3220,05/08/2024,Daño estructural,Crítica,4986445
3221,21/04/2020,Accidente,Media,8786012
3222,08/09/2022,Robo,Alta,5240281
3223,12/08/2021,Vandalismo,Crítica,7882656
3224,12/06/2024,Caída,Crítica,7853205
3225,05/02/2024,Caída,Alta,17459
3226,14/07/2022,Caída,Media,52196
3227,28/08/2020,Vandalismo,Crítica,17739
3228,12/06/2023,Caída,Alta,17591
3229,02/08/2022,Caída,Crítica,17898
3230,10/11/2019,Robo,Crítica,17596
3231,27/02/2022,Accidente,Crítica,18151
3232,11/12/2020,Vandalismo,Crítica,18015
3233,06/09/2023,Daño estructural,Alta,18526
3234,25/04/2023,Accidente,Media,17405
3235,07/05/2023,Accidente,Crítica,18425
3236,23/12/2022,Accidente,Media,17692
3237,18/07/2021,Robo,Alta,16671
3238,30/06/2023,Vandalismo,Baja,17518
3239,13/10/2022,Vandalismo,Baja,3971913
3240,25/02/2021,Robo,Media,5237115
3241,12/09/2019,Daño estructural,Media,5653877
3242,01/08/2020,Robo,Alta,17154
3243,02/11/2021,Daño estructural,Crítica,17046
3244,22/03/2020,Accidente,Media,18359
3245,27/01/2020,Daño estructural,Alta,16958
3246,22/06/2022,Caída,Baja,18134
3247,24/06/2022,Accidente,Crítica,5213825
3248,19/07/2024,Accidente,Alta,17987
3249,14/08/2024,Caída,Alta,16966
3250,16/04/2021,Daño estructural,Media,17753
3251,09/10/2020,Caída,Baja,17995
3252,27/08/2022,Robo,Alta,17448
3253,30/01/2020,Accidente,Baja,7928004
3254,22/03/2023,Vandalismo,Baja,5237135
3255,26/01/2022,Vandalismo,Alta,7902175
3256,25/03/2024,Caída,Baja,17089
3257,13/03/2021,Caída,Alta,17996
3258,26/03/2021,Robo,Baja,5237128
3259,25/10/2022,Accidente,Alta,17383
3260,30/01/2021,Robo,Media,16660
3261,06/05/2020,Robo,Alta,17948
3262,06/03/2021,Daño estructural,Baja,17271
3263,16/12/2022,Vandalismo,Alta,4989404
3264,06/06/2024,Daño estructural,Crítica,18556
3265,10/01/2021,Accidente,Crítica,16898
3266,18/08/2023,Accidente,Media,17111
3267,03/02/2024,Caída,Baja,17208
3268,17/11/2023,Robo,Alta,8775334
3269,07/10/2020,Robo,Crítica,17247
3270,13/11/2022,Vandalismo,Alta,17219
3271,21/05/2022,Vandalismo,Alta,3568177
3272,07/08/2022,Accidente,Media,16684
3273,01/05/2021,Daño estructural,Media,17510
3274,26/01/2024,Accidente,Crítica,52084
3275,30/09/2023,Accidente,Alta,18567
3276,04/05/2021,Vandalismo,Crítica,17865
3277,28/11/2022,Accidente,Crítica,16753
3278,20/10/2021,Vandalismo,Crítica,18102
3279,26/11/2020,Accidente,Media,17169
3280,30/11/2022,Daño estructural,Baja,17957
3281,01/03/2022,Caída,Crítica,16697
3282,04/04/2021,Accidente,Crítica,17991
3283,29/02/2024,Vandalismo,Alta,52143
3284,07/09/2021,Vandalismo,Media,17126
3285,28/08/2022,Robo,Media,18420
3286,30/01/2020,Vandalismo,Baja,17372
3287,28/08/2024,Accidente,Baja,5237131
3288,16/10/2020,Caída,Crítica,16792
3289,05/04/2024,Robo,Media,18628
3290,03/06/2020,Robo,Alta,17056
3291,08/08/2022,Caída,Alta,17875
3292,15/02/2022,Caída,Crítica,5246197
3293,15/12/2021,Accidente,Crítica,52108
3294,06/01/2020,Caída,Alta,18321
3295,29/12/2022,Accidente,Media,7839105
3296,28/06/2021,Daño estructural,Baja,17663
3297,02/09/2021,Daño estructural,Baja,17751
3298,16/11/2019,Accidente,Media,7107707
3299,16/07/2023,Daño estructural,Media,18200
3300,29/10/2021,Vandalismo,Baja,17204
3301,06/12/2020,Accidente,Media,18556
3302,22/06/2021,Vandalismo,Media,17078
3303,16/07/2021,Vandalismo,Alta,5237120
3304,08/08/2021,Caída,Crítica,18552
3305,03/05/2020,Accidente,Crítica,17007
3306,22/07/2023,Caída,Crítica,52047
3307,03/02/2022,Robo,Baja,17741
3308,01/06/2020,Accidente,Alta,16756
3309,05/01/2021,Vandalismo,Media,18178
3310,12/01/2022,Accidente,Crítica,17712
3311,06/05/2024,Daño estructural,Media,18089
3312,16/01/2021,Accidente,Alta,52159
3313,06/05/2021,Robo,Crítica,18525
3314,28/04/2020,Caída,Alta,5213821
3315,31/03/2024,Accidente,Crítica,18338
3316,08/06/2021,Caída,Media,52079
3317,29/08/2021,Robo,Baja,5240278
3318,22/09/2020,Vandalismo,Alta,18209
3319,18/07/2021,Vandalismo,Baja,16762
3320,03/11/2020,Vandalismo,Alta,18483
3321,08/12/2023,Caída,Crítica,3568177
3322,20/05/2023,Accidente,Alta,16830
3323,29/07/2024,Caída,Crítica,16738
3324,19/11/2019,Accidente,Baja,17520
3325,23/07/2024,Vandalismo,Baja,18187
3326,03/06/2021,Robo,Media,17395
3327,08/04/2020,Caída,Baja,17278
3328,12/10/2022,Robo,Baja,18316
3329,18/09/2023,Accidente,Crítica,17484
3330,27/05/2024,Robo,Media,17259
3331,20/06/2024,Accidente,Media,52193
3332,25/04/2024,Robo,Crítica,9348753
3333,15/02/2023,Vandalismo,Crítica,8914015
3334,09/03/2020,Daño estructural,Crítica,16913
3335,29/10/2021,Accidente,Baja,18512
3336,03/09/2024,Caída,Baja,17301
3337,21/12/2019,Caída,Baja,16719
3338,15/07/2024,Robo,Baja,17421
3339,04/11/2022,Caída,Baja,5240276
3340,19/07/2022,Robo,Crítica,7906811
3341,16/06/2023,Vandalismo,Media,17557
3342,10/01/2020,Caída,Alta,18261
3343,27/08/2024,Accidente,Baja,17858
3344,08/12/2023,Caída,Alta,8799554
3345,10/07/2023,Accidente,Alta,5218470
3346,04/06/2023,Accidente,Media,17969
3347,25/07/2023,Daño estructural,Baja,17389
3348,17/05/2023,Vandalismo,Baja,17662
3349,16/01/2023,Vandalismo,Media,17108
3350,27/03/2022,Daño estructural,Media,17938
3351,23/09/2021,Vandalismo,Alta,8799532
3352,28/10/2019,Caída,Baja,16787
3353,19/08/2020,Caída,Baja,18590
3354,14/04/2021,Accidente,Media,5237118
3355,16/03/2021,Accidente,Baja,17832
3356,04/06/2021,Daño estructural,Baja,7247845
3357,31/01/2022,Daño estructural,Baja,17289
3358,30/06/2022,Caída,Media,17886
3359,10/05/2022,Daño estructural,Alta,17518
3360,10/12/2023,Accidente,Media,5219515
3361,25/02/2023,Accidente,Baja,18100
3362,17/08/2024,Robo,Baja,16718
3363,21/03/2022,Accidente,Baja,5241186
3364,26/05/2024,Daño estructural,Crítica,18295
3365,23/12/2023,Robo,Alta,4737844
3366,12/01/2024,Accidente,Media,5241187
3367,19/01/2022,Vandalismo,Baja,7280401
3368,04/07/2022,Daño estructural,Baja,18236
3369,12/12/2019,Vandalismo,Baja,3573052
3370,04/04/2023,Caída,Alta,17837
3371,12/08/2021,Vandalismo,Media,17088
3372,13/01/2022,Caída,Crítica,52136
3373,13/09/2020,Vandalismo,Alta,9235167
3374,06/01/2021,Vandalismo,Baja,17569
3375,28/05/2023,Robo,Alta,16726
3376,12/04/2022,Caída,Baja,17919
3377,20/07/2024,Robo,Alta,17758
3378,25/07/2022,Vandalismo,Alta,18227
3379,02/11/2022,Robo,Crítica,17047
3380,01/10/2024,Robo,Baja,18604
3381,22/08/2023,Vandalismo,Alta,17279
3382,24/02/2022,Caída,Media,52160
3383,05/04/2021,Robo,Media,17710
3384,09/08/2022,Vandalismo,Baja,17672
3385,17/10/2021,Daño estructural,Media,4749898
3386,28/10/2021,Vandalismo,Alta,451351
3387,12/05/2023,Accidente,Media,18022
3388,10/01/2021,Vandalismo,Crítica,6819613
3389,06/09/2023,Caída,Baja,8799547
3390,26/12/2020,Robo,Media,17288
3391,05/06/2022,Caída,Media,17281
3392,01/06/2021,Accidente,Crítica,5246197
3393,10/11/2020,Accidente,Crítica,7129053
3394,28/04/2020,Vandalismo,Crítica,16914
3395,08/03/2021,Robo,Media,18630
3396,10/02/2023,Daño estructural,Baja,17323
3397,27/12/2021,Accidente,Alta,18019
3398,19/03/2020,Vandalismo,Media,16658
3399,05/11/2020,Accidente,Crítica,18398
3400,01/06/2020,Vandalismo,Baja,16905
3401,13/04/2021,Accidente,Crítica,451442
3402,28/08/2022,Vandalismo,Baja,18374
3403,04/03/2023,Daño estructural,Baja,9348753
3404,30/10/2023,Robo,Crítica,5220259
3405,01/05/2020,Vandalismo,Alta,17586
3406,13/04/2020,Caída,Crítica,18568
3407,05/01/2021,Caída,Alta,16757
3408,29/05/2021,Robo,Media,16750
3409,10/04/2021,Robo,Alta,5241172
3410,21/04/2020,Accidente,Baja,17015
3411,16/06/2024,Accidente,Media,4730835
3412,20/10/2019,Daño estructural,Crítica,4983958
3413,24/01/2021,Vandalismo,Baja,17906
3414,09/08/2024,Robo,Media,17094
3415,10/10/2022,Accidente,Alta,17300
3416,28/11/2023,Daño estructural,Media,16811
3417,18/07/2020,Vandalismo,Media,17000
3418,06/07/2024,Vandalismo,Media,52228
3419,24/10/2023,Caída,Alta,18379
3420,19/03/2024,Daño estructural,Crítica,5237123
3421,23/10/2021,Robo,Media,18582
3422,26/11/2023,Caída,Media,5209994
3423,31/08/2020,Vandalismo,Baja,17092
3424,21/06/2023,Vandalismo,Crítica,17637
3425,29/10/2023,Robo,Alta,17103
3426,05/07/2020,Daño estructural,Alta,18578
3427,09/03/2023,Caída,Crítica,17336
3428,24/03/2024,Accidente,Media,52201
3429,24/09/2023,Daño estructural,Media,5220679
3430,14/07/2022,Daño estructural,Crítica,7142118
3431,24/11/2020,Accidente,Baja,52127
3432,07/02/2021,Vandalismo,Media,9049658
3433,12/09/2021,Caída,Baja,18534
3434,26/06/2021,Daño estructural,Media,17207
3435,29/04/2021,Robo,Alta,17580
3436,28/06/2023,Robo,Crítica,17311
3437,25/05/2021,Accidente,Media,17521
3438,30/08/2022,Accidente,Crítica,9181989
3439,06/10/2023,Robo,Crítica,17988
3440,19/01/2020,Robo,Alta,9492997
3441,21/07/2024,Daño estructural,Alta,16984
3442,25/06/2024,Robo,Media,9237483
3443,15/12/2021,Daño estructural,Alta,17834
3444,30/10/2019,Robo,Media,16986
3445,25/12/2019,Vandalismo,Baja,18123
3446,04/04/2024,Accidente,Alta,18510
3447,13/11/2019,Caída,Crítica,5214638
3448,06/08/2020,Accidente,Baja,18101
3449,11/06/2022,Accidente,Crítica,17710
3450,06/03/2024,Caída,Alta,17957
3451,26/03/2023,Caída,Media,17721
3452,14/09/2020,Vandalismo,Media,16921
3453,15/05/2022,Robo,Baja,5197210
3454,31/03/2022,Robo,Baja,17325
3455,14/08/2022,Robo,Crítica,17213
3456,02/01/2020,Robo,Media,18014
3457,18/06/2020,Robo,Crítica,52197
3458,28/04/2022,Vandalismo,Alta,18103
3459,14/02/2020,Daño estructural,Media,17481
3460,19/03/2022,Caída,Baja,16683
3461,07/05/2024,Caída,Baja,17945
3462,16/08/2024,Caída,Media,17484
3463,26/05/2021,Robo,Media,17684
3464,16/02/2021,Caída,Alta,4704508
3465,26/02/2023,Accidente,Media,17027
3466,26/09/2023,Daño estructural,Alta,6907760
3467,31/12/2022,Caída,Alta,17923
3468,04/09/2021,Accidente,Baja,16965
3469,08/02/2023,Daño estructural,Baja,16940
3470,18/12/2021,Vandalismo,Crítica,17850
3471,09/07/2023,Caída,Alta,17306
3472,19/12/2021,Accidente,Alta,17118
3473,19/08/2023,Caída,Alta,17311
3474,23/07/2020,Robo,Alta,17053
3475,06/08/2020,Caída,Crítica,8775336
3476,25/11/2020,Robo,Baja,16696
3477,03/03/2024,Caída,Media,17251
3478,09/07/2024,Robo,Media,16751
3479,02/07/2023,Daño estructural,Media,17899
3480,24/12/2022,Daño estructural,Alta,18279
3481,27/05/2020,Daño estructural,Crítica,17943
3482,05/09/2022,Accidente,Crítica,16686
3483,03/12/2023,Robo,Alta,17531
3484,14/09/2020,Accidente,Baja,17821
3485,21/05/2024,Accidente,Media,17173
3486,03/06/2024,Vandalismo,Crítica,5071645
3487,07/06/2020,Daño estructural,Crítica,3569222
3488,14/04/2022,Accidente,Crítica,6819611
3489,19/12/2021,Daño estructural,Baja,16877
3490,18/06/2020,Caída,Alta,17015
3491,26/08/2022,Caída,Baja,7595816
3492,22/05/2020,Caída,Baja,17273
3493,29/10/2020,Daño estructural,Crítica,18322
3494,12/06/2020,Vandalismo,Alta,17007
3495,27/01/2024,Accidente,Crítica,7107055
3496,05/08/2023,Vandalismo,Crítica,17473
3497,19/03/2020,Accidente,Alta,16768
3498,27/03/2020,Robo,Baja,16993
3499,21/06/2023,Accidente,Baja,16727
3500,19/01/2024,Accidente,Alta,18016
3501,07/07/2020,Vandalismo,Media,7125670
3502,07/06/2020,Vandalismo,Alta,16954
3503,08/07/2023,Caída,Crítica,17830
3504,30/06/2022,Accidente,Alta,18126
3505,17/09/2020,Robo,Crítica,3573015
3506,30/01/2024,Robo,Baja,16774
3507,31/10/2022,Caída,Media,17073
3508,20/05/2020,Caída,Media,5241168
3509,27/06/2024,Caída,Media,17511
3510,04/06/2024,Accidente,Media,7168553
3511,15/05/2024,Caída,Media,17372
3512,22/11/2020,Daño estructural,Baja,16761
3513,20/03/2021,Vandalismo,Media,18467
3514,28/01/2023,Vandalismo,Baja,17273
3515,25/11/2020,Vandalismo,Media,18272
3516,21/11/2023,Caída,Alta,4985689
3517,22/03/2023,Robo,Media,16969
3518,03/07/2020,Daño estructural,Crítica,16747
3519,14/12/2019,Caída,Media,18595
3520,03/12/2023,Caída,Baja,17784
3521,15/09/2022,Daño estructural,Alta,7126577
3522,15/07/2021,Caída,Baja,8776034
3523,29/06/2022,Caída,Crítica,5241176
3524,11/11/2021,Daño estructural,Crítica,16981
3525,04/12/2020,Vandalismo,Crítica,17617
3526,30/05/2022,Daño estructural,Alta,17892
3527,01/10/2024,Vandalismo,Crítica,16766
3528,04/07/2021,Daño estructural,Baja,18295
3529,01/07/2024,Vandalismo,Media,7162545
3530,05/10/2023,Daño estructural,Crítica,17725
3531,25/08/2022,Accidente,Crítica,17869
3532,19/07/2023,Daño estructural,Baja,16896
3533,22/10/2020,Robo,Alta,17350
3534,23/04/2020,Caída,Alta,17411
3535,24/10/2019,Vandalismo,Crítica,17682
3536,27/12/2022,Accidente,Baja,17596
3537,22/05/2022,Caída,Media,17092
3538,15/02/2024,Accidente,Crítica,18431
3539,31/05/2024,Robo,Media,17291
3540,23/08/2022,Vandalismo,Crítica,4749896
3541,14/02/2020,Daño estructural,Crítica,16989
3542,05/12/2021,Caída,Crítica,52166
3543,01/11/2022,Robo,Media,17024
3544,20/01/2020,Caída,Baja,17798
3545,23/09/2020,Daño estructural,Media,18081
3546,13/01/2023,Vandalismo,Crítica,6819618
3547,25/05/2021,Accidente,Alta,18288
3548,24/12/2023,Vandalismo,Media,18437
3549,29/06/2022,Accidente,Alta,17593
3550,31/08/2024,Vandalismo,Baja,7840483
3551,06/11/2019,Daño estructural,Alta,18505
3552,03/09/2024,Daño estructural,Crítica,18018
3553,17/01/2022,Vandalismo,Alta,3531286
3554,13/12/2020,Robo,Baja,52226
3555,25/08/2024,Accidente,Media,17934
3556,09/11/2021,Vandalismo,Crítica,18639
3557,25/06/2022,Daño estructural,Media,17075
3558,23/06/2022,Robo,Media,16723
3559,27/06/2021,Vandalismo,Crítica,17465
3560,06/01/2024,Caída,Baja,5653851
3561,27/08/2020,Caída,Baja,16993
3562,06/06/2020,Daño estructural,Media,5195695
3563,24/01/2023,Caída,Crítica,17567
3564,02/04/2021,Daño estructural,Baja,16880
3565,26/11/2019,Vandalismo,Crítica,17701
3566,09/02/2024,Robo,Crítica,17993
3567,21/12/2023,Vandalismo,Media,7165658
3568,27/09/2022,Vandalismo,Baja,52166
3569,18/07/2021,Daño estructural,Crítica,17698
3570,09/08/2021,Daño estructural,Crítica,18161
3571,13/06/2023,Accidente,Baja,17286
3572,24/06/2022,Accidente,Baja,452347
3573,11/08/2021,Daño estructural,Alta,17484
3574,25/06/2023,Vandalismo,Alta,17514
3575,18/08/2023,Daño estructural,Alta,18272
3576,03/08/2021,Accidente,Media,17115
3577,29/03/2024,Robo,Crítica,18124
3578,28/11/2023,Accidente,Media,4749897
3579,24/10/2023,Caída,Media,17932
3580,25/03/2024,Caída,Media,17801
3581,10/05/2023,Accidente,Crítica,17333
3582,27/02/2020,Accidente,Alta,4737942
3583,11/01/2022,Robo,Crítica,7882656
3584,23/02/2023,Daño estructural,Alta,18568
3585,20/09/2022,Caída,Alta,4737855
3586,05/07/2023,Vandalismo,Crítica,52088
3587,05/01/2022,Daño estructural,Alta,18482
3588,09/12/2022,Robo,Crítica,5654053
3589,10/09/2020,Accidente,Crítica,52216
3590,16/03/2023,Accidente,Crítica,52086
3591,09/02/2023,Caída,Crítica,18378
3592,26/06/2023,Caída,Baja,18132
3593,27/11/2022,Caída,Crítica,5010682
3594,22/10/2020,Caída,Alta,17384
3595,25/11/2023,Daño estructural,Crítica,4730844
3596,11/01/2022,Caída,Crítica,18237
3597,18/03/2021,Accidente,Alta,18354
3598,24/02/2022,Vandalismo,Crítica,17742
3599,14/06/2024,Accidente,Crítica,17079
3600,26/12/2022,Robo,Media,18397
3601,21/08/2022,Accidente,Baja,4987160
3602,03/05/2023,Daño estructural,Media,16716
3603,07/04/2021,Robo,Media,17371
3604,15/05/2023,Robo,Alta,17839
3605,14/11/2023,Accidente,Baja,17282
3606,14/08/2022,Robo,Baja,5237115
3607,27/12/2019,Robo,Crítica,18562
3608,20/09/2024,Daño estructural,Alta,52144
3609,05/04/2022,Accidente,Alta,17617
3610,15/04/2022,Robo,Media,18296
3611,10/10/2020,Accidente,Crítica,18599
3612,11/02/2021,Daño estructural,Alta,17539
3613,06/06/2023,Accidente,Baja,17861
3614,27/07/2022,Robo,Baja,17347
3615,04/04/2021,Daño estructural,Baja,17294
3616,10/10/2021,Accidente,Media,7902706
3617,18/06/2023,Daño estructural,Alta,17967
3618,07/05/2021,Caída,Alta,17890
3619,07/09/2023,Caída,Alta,18560
3620,02/11/2019,Daño estructural,Baja,9391954
3621,21/04/2020,Caída,Media,3566353
3622,04/04/2022,Vandalismo,Media,6819625
3623,24/01/2021,Robo,Media,17586
3624,19/08/2024,Vandalismo,Baja,5213818
3625,14/01/2023,Robo,Media,5213825
3626,05/05/2023,Vandalismo,Crítica,18263
3627,11/06/2021,Vandalismo,Crítica,7143517
3628,16/06/2020,Vandalismo,Crítica,16756
3629,01/07/2021,Daño estructural,Crítica,52196
3630,17/03/2023,Accidente,Media,17537
3631,10/12/2020,Daño estructural,Alta,17056
3632,22/02/2020,Caída,Crítica,17515
3633,05/06/2023,Daño estructural,Alta,17990
3634,14/01/2023,Caída,Media,8800259
3635,01/06/2024,Caída,Baja,17400
3636,07/04/2023,Robo,Media,17174
3637,03/03/2024,Vandalismo,Baja,17302
3638,15/06/2022,Accidente,Media,52056
3639,01/05/2024,Accidente,Crítica,18013
3640,10/07/2023,Robo,Alta,18194
3641,24/07/2020,Accidente,Crítica,18101
3642,18/02/2022,Accidente,Alta,16687
3643,24/08/2020,Vandalismo,Baja,8799532
3644,07/03/2020,Accidente,Alta,16954
3645,18/01/2021,Robo,Crítica,7802522
3646,25/06/2021,Daño estructural,Alta,17752
3647,21/11/2020,Accidente,Baja,4996971
3648,29/11/2019,Daño estructural,Crítica,18230
3649,30/09/2020,Daño estructural,Crítica,17826
3650,10/06/2022,Caída,Crítica,18625
3651,06/12/2024,Accidente,Baja,17591
3652,25/01/2023,Daño estructural,Media,4985689
3653,01/03/2020,Vandalismo,Alta,16662
3654,16/12/2019,Accidente,Baja,17622
3655,12/10/2021,Robo,Baja,6779455
3656,26/04/2023,Vandalismo,Crítica,18411
3657,04/09/2023,Daño estructural,Alta,17178
3658,09/10/2021,Caída,Baja,18451
3659,23/06/2021,Daño estructural,Alta,16880
3660,12/02/2023,Daño estructural,Crítica,17791
3661,05/05/2021,Daño estructural,Media,7107055
3662,14/04/2022,Daño estructural,Alta,18519
3663,20/01/2020,Vandalismo,Crítica,17262
3664,06/04/2023,Robo,Baja,18178
3665,04/06/2022,Caída,Baja,16986
3666,15/01/2024,Accidente,Alta,17313
3667,13/06/2021,Accidente,Alta,16916
3668,11/05/2022,Daño estructural,Alta,17718
3669,03/02/2021,Accidente,Media,5197210
3670,17/12/2019,Accidente,Alta,18170
3671,25/05/2021,Caída,Baja,16770
3672,11/11/2022,Robo,Alta,17812
3673,18/05/2022,Daño estructural,Media,3530623
3674,28/07/2023,Daño estructural,Crítica,18115
3675,04/08/2021,Daño estructural,Baja,17961
3676,03/09/2021,Vandalismo,Media,17080
3677,15/06/2023,Accidente,Baja,18139
3678,22/10/2019,Daño estructural,Alta,5174720
3679,17/10/2019,Accidente,Crítica,17162
3680,18/06/2022,Accidente,Crítica,16904
3681,02/08/2022,Vandalismo,Crítica,8941726
3682,19/10/2019,Caída,Baja,18260
3683,08/02/2020,Caída,Baja,9536964
3684,14/04/2023,Caída,Crítica,6819625
3685,04/03/2022,Vandalismo,Alta,18637
3686,03/05/2023,Accidente,Crítica,3990761
3687,04/03/2024,Caída,Media,17880
3688,12/01/2020,Robo,Alta,17426
3689,05/04/2022,Caída,Crítica,16943
3690,05/10/2024,Daño estructural,Baja,9187543
3691,20/11/2019,Caída,Media,17666
3692,13/09/2024,Accidente,Alta,17401
3693,08/05/2024,Vandalismo,Media,17364
3694,15/08/2023,Robo,Crítica,17546
3695,15/11/2022,Vandalismo,Alta,17772
3696,07/12/2020,Daño estructural,Alta,17766
3697,05/08/2020,Robo,Media,8775149
3698,20/01/2022,Accidente,Alta,17541
3699,06/05/2022,Accidente,Alta,52073
3700,14/06/2023,Accidente,Crítica,16971
3701,12/04/2021,Caída,Media,7603212
3702,09/04/2024,Robo,Crítica,17519
3703,27/11/2021,Daño estructural,Crítica,18095
3704,15/02/2024,Robo,Alta,5237122
3705,21/06/2022,Vandalismo,Alta,18389
3706,12/10/2020,Robo,Alta,17866
3707,16/10/2020,Vandalismo,Alta,6819614
3708,21/11/2021,Robo,Crítica,17610
3709,27/07/2022,Vandalismo,Crítica,17793
3710,07/06/2021,Vandalismo,Media,17043
3711,26/03/2023,Daño estructural,Crítica,18534
3712,05/04/2020,Robo,Baja,17845
3713,01/10/2023,Vandalismo,Crítica,17873
3714,28/03/2023,Caída,Baja,17551
3715,12/11/2020,Caída,Media,5213832
3716,17/11/2020,Accidente,Media,52225
3717,02/06/2024,Accidente,Baja,18110
3718,11/08/2022,Daño estructural,Crítica,17685
3719,22/08/2023,Vandalismo,Crítica,18091
3720,07/06/2020,Daño estructural,Baja,3568959
3721,21/06/2024,Accidente,Alta,52202
