ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
MNT-08840,30/07/2024,Correctivo,Regular,Malo,8892592,queja_usuario,Comentario sobre el mantenimiento 8840
MNT-08841,06/03/2024,Correctivo,Malo,Regular,9295807,queja_usuario,Comentario sobre el mantenimiento 8841
MNT-08842,04/12/2023,Emergencia,Malo,Regular,4986151,queja_usuario,Comentario sobre el mantenimiento 8842
MNT-08843,17/03/2024,Preventivo,Malo,Regular,7362880,preventivo,Comentario sobre el mantenimiento 8843
MNT-08844,19/11/2023,Emergencia,Bueno,Malo,8914029,preventivo,Comentario sobre el mantenimiento 8844
MNT-08845,24/08/2024,Correctivo,Regular,Malo,52788,preventivo,Comentario sobre el mantenimiento 8845
MNT-08846,01/03/2024,Preventivo,Regular,Bueno,7248186,queja_usuario,Comentario sobre el mantenimiento 8846
MNT-08847,31/10/2023,Correctivo,Regular,Malo,9424135,preventivo,Comentario sobre el mantenimiento 8847
MNT-08848,13/01/2024,Preventivo,Malo,Regular,7126930,queja_usuario,Comentario sobre el mantenimiento 8848
MNT-08849,22/10/2023,Correctivo,Malo,Bueno,21163,preventivo,Comentario sobre el mantenimiento 8849
MNT-08850,19/09/2024,Preventivo,Bueno,Malo,33568,preventivo,Comentario sobre el mantenimiento 8850
MNT-08851,05/10/2024,Emergencia,Bueno,Regular,7125256,queja_usuario,Comentario sobre el mantenimiento 8851
MNT-08852,06/11/2023,Correctivo,Malo,Bueno,8888586,queja_usuario,Comentario sobre el mantenimiento 8852
MNT-08853,01/03/2024,Emergencia,Bueno,Regular,24924,preventivo,Comentario sobre el mantenimiento 8853
MNT-08854,09/06/2024,Emergencia,Bueno,Regular,21170,queja_usuario,Comentario sobre el mantenimiento 8854
MNT-08855,11/07/2023,Correctivo,Bueno,Malo,20888,preventivo,Comentario sobre el mantenimiento 8855
MNT-08856,27/08/2024,Emergencia,Bueno,Regular,5239121,queja_usuario,Comentario sobre el mantenimiento 8856
MNT-08857,17/08/2024,Correctivo,Bueno,Bueno,9225693,preventivo,Comentario sobre el mantenimiento 8857
MNT-08858,10/12/2023,Preventivo,Bueno,Malo,8805165,queja_usuario,Comentario sobre el mantenimiento 8858
MNT-08859,03/04/2024,Emergencia,Bueno,Malo,33323,queja_usuario,Comentario sobre el mantenimiento 8859
MNT-08860,05/03/2024,Correctivo,Malo,Malo,4704513,queja_usuario,Comentario sobre el mantenimiento 8860
MNT-08861,27/08/2024,Preventivo,Regular,Malo,3566157,queja_usuario,Comentario sobre el mantenimiento 8861
MNT-08862,14/09/2024,Correctivo,Regular,Malo,5659852,preventivo,Comentario sobre el mantenimiento 8862
MNT-08863,18/10/2023,Preventivo,Regular,Regular,4731216,queja_usuario,Comentario sobre el mantenimiento 8863
MNT-08864,31/10/2023,Correctivo,Bueno,Malo,7903891,preventivo,Comentario sobre el mantenimiento 8864
MNT-08865,13/05/2024,Correctivo,Malo,Regular,19878,queja_usuario,Comentario sobre el mantenimiento 8865
MNT-08866,09/02/2024,Correctivo,Malo,Bueno,6778130,queja_usuario,Comentario sobre el mantenimiento 8866
MNT-08867,03/08/2024,Correctivo,Regular,Malo,58081,preventivo,Comentario sobre el mantenimiento 8867
MNT-08868,15/04/2024,Correctivo,Regular,Bueno,9473308,queja_usuario,Comentario sobre el mantenimiento 8868
MNT-08869,26/07/2024,Preventivo,Bueno,Bueno,3568859,preventivo,Comentario sobre el mantenimiento 8869
MNT-08870,09/08/2024,Preventivo,Bueno,Malo,57973,preventivo,Comentario sobre el mantenimiento 8870
MNT-08871,07/05/2024,Preventivo,Bueno,Bueno,52997,queja_usuario,Comentario sobre el mantenimiento 8871
MNT-08872,15/10/2023,Correctivo,Bueno,Bueno,33676,queja_usuario,Comentario sobre el mantenimiento 8872
MNT-08873,13/01/2024,Emergencia,Malo,Bueno,7143522,preventivo,Comentario sobre el mantenimiento 8873
MNT-08874,18/08/2024,Emergencia,Bueno,Bueno,3567942,preventivo,Comentario sobre el mantenimiento 8874
MNT-08875,20/04/2024,Emergencia,Malo,Bueno,24812,preventivo,Comentario sobre el mantenimiento 8875
MNT-08876,19/07/2024,Emergencia,Malo,Bueno,21744,preventivo,Comentario sobre el mantenimiento 8876
MNT-08877,13/02/2024,Correctivo,Bueno,Bueno,7802515,queja_usuario,Comentario sobre el mantenimiento 8877
MNT-08878,12/05/2024,Emergencia,Bueno,Bueno,7125634,queja_usuario,Comentario sobre el mantenimiento 8878
MNT-08879,26/01/2024,Emergencia,Regular,Malo,58938,preventivo,Comentario sobre el mantenimiento 8879
MNT-08880,18/09/2024,Preventivo,Bueno,Regular,20296,preventivo,Comentario sobre el mantenimiento 8880
MNT-08881,17/01/2024,Preventivo,Regular,Regular,21712,queja_usuario,Comentario sobre el mantenimiento 8881
MNT-08882,05/03/2024,Emergencia,Bueno,Bueno,7591616,queja_usuario,Comentario sobre el mantenimiento 8882
MNT-08883,05/11/2023,Emergencia,Regular,Regular,20555,preventivo,Comentario sobre el mantenimiento 8883
MNT-08884,23/08/2024,Correctivo,Bueno,Bueno,3569005,queja_usuario,Comentario sobre el mantenimiento 8884
MNT-08885,31/07/2024,Correctivo,Regular,Malo,3576508,queja_usuario,Comentario sobre el mantenimiento 8885
MNT-08886,02/02/2024,Correctivo,Malo,Regular,7895404,queja_usuario,Comentario sobre el mantenimiento 8886
MNT-08887,03/06/2024,Correctivo,Bueno,Regular,53212,queja_usuario,Comentario sobre el mantenimiento 8887
MNT-08888,23/03/2024,Correctivo,Bueno,Regular,58152,queja_usuario,Comentario sobre el mantenimiento 8888
MNT-08889,26/02/2024,Correctivo,Regular,Malo,59613,queja_usuario,Comentario sobre el mantenimiento 8889
MNT-08890,01/09/2024,Emergencia,Bueno,Bueno,3567929,preventivo,Comentario sobre el mantenimiento 8890
MNT-08891,12/10/2024,Preventivo,Bueno,Bueno,8928476,preventivo,Comentario sobre el mantenimiento 8891
MNT-08892,27/10/2023,Emergencia,Bueno,Regular,33918,queja_usuario,Comentario sobre el mantenimiento 8892
MNT-08893,07/07/2024,Correctivo,Regular,Malo,22040,preventivo,Comentario sobre el mantenimiento 8893
MNT-08894,25/03/2024,Preventivo,Malo,Bueno,34156,queja_usuario,Comentario sobre el mantenimiento 8894
MNT-08895,04/12/2024,Correctivo,Malo,Malo,3568632,queja_usuario,Comentario sobre el mantenimiento 8895
MNT-08896,28/04/2024,Preventivo,Bueno,Regular,9438330,preventivo,Comentario sobre el mantenimiento 8896
MNT-08897,14/03/2024,Emergencia,Malo,Regular,5658060,preventivo,Comentario sobre el mantenimiento 8897
MNT-08898,20/06/2024,Correctivo,Regular,Regular,59167,queja_usuario,Comentario sobre el mantenimiento 8898
MNT-08899,25/08/2024,Preventivo,Malo,Regular,24761,preventivo,Comentario sobre el mantenimiento 8899
MNT-08900,29/01/2024,Correctivo,Malo,Malo,7861590,queja_usuario,Comentario sobre el mantenimiento 8900
MNT-08901,11/11/2023,Preventivo,Regular,Bueno,20106,preventivo,Comentario sobre el mantenimiento 8901
MNT-08902,09/05/2024,Preventivo,Bueno,Bueno,7895508,preventivo,Comentario sobre el mantenimiento 8902
MNT-08903,27/11/2023,Emergencia,Malo,Regular,59227,queja_usuario,Comentario sobre el mantenimiento 8903
MNT-08904,30/09/2024,Correctivo,Bueno,Bueno,25815,queja_usuario,Comentario sobre el mantenimiento 8904
MNT-08905,07/06/2024,Emergencia,Regular,Bueno,33516,preventivo,Comentario sobre el mantenimiento 8905
MNT-08906,15/12/2023,Preventivo,Malo,Malo,21752,queja_usuario,Comentario sobre el mantenimiento 8906
MNT-08907,23/03/2024,Correctivo,Bueno,Bueno,8930885,queja_usuario,Comentario sobre el mantenimiento 8907
MNT-08908,16/06/2024,Preventivo,Regular,Malo,21627,preventivo,Comentario sobre el mantenimiento 8908
MNT-08909,23/05/2024,Correctivo,Malo,Bueno,5209507,queja_usuario,Comentario sobre el mantenimiento 8909
MNT-08910,24/11/2023,Correctivo,Malo,Regular,9397993,preventivo,Comentario sobre el mantenimiento 8910
MNT-08911,02/03/2024,Preventivo,Bueno,Regular,35033,queja_usuario,Comentario sobre el mantenimiento 8911
MNT-08912,16/06/2024,Emergencia,Regular,Malo,7129039,queja_usuario,Comentario sobre el mantenimiento 8912
MNT-08913,02/08/2024,Preventivo,Bueno,Malo,34105,preventivo,Comentario sobre el mantenimiento 8913
MNT-08914,04/03/2024,Preventivo,Bueno,Bueno,9407939,preventivo,Comentario sobre el mantenimiento 8914
MNT-08915,04/05/2024,Emergencia,Bueno,Bueno,4988308,queja_usuario,Comentario sobre el mantenimiento 8915
MNT-08916,26/07/2024,Preventivo,Regular,Malo,21237,queja_usuario,Comentario sobre el mantenimiento 8916
MNT-08917,03/03/2024,Correctivo,Malo,Bueno,3576431,queja_usuario,Comentario sobre el mantenimiento 8917
MNT-08918,20/07/2024,Preventivo,Malo,Bueno,7527048,preventivo,Comentario sobre el mantenimiento 8918
MNT-08919,13/10/2024,Correctivo,Regular,Bueno,3849638,queja_usuario,Comentario sobre el mantenimiento 8919
MNT-08920,21/07/2024,Correctivo,Regular,Regular,9424732,preventivo,Comentario sobre el mantenimiento 8920
MNT-08921,29/11/2023,Preventivo,Bueno,Malo,58787,preventivo,Comentario sobre el mantenimiento 8921
MNT-08922,15/11/2023,Preventivo,Bueno,Bueno,9288660,preventivo,Comentario sobre el mantenimiento 8922
MNT-08923,12/04/2024,Preventivo,Bueno,Malo,5220811,queja_usuario,Comentario sobre el mantenimiento 8923
MNT-08924,21/08/2024,Emergencia,Regular,Bueno,4823193,queja_usuario,Comentario sobre el mantenimiento 8924
MNT-08925,18/12/2023,Preventivo,Bueno,Regular,7591613,queja_usuario,Comentario sobre el mantenimiento 8925
MNT-08926,17/08/2024,Preventivo,Regular,Bueno,4749972,queja_usuario,Comentario sobre el mantenimiento 8926
MNT-08927,05/08/2024,Preventivo,Malo,Regular,9291336,queja_usuario,Comentario sobre el mantenimiento 8927
MNT-08928,31/03/2024,Correctivo,Regular,Malo,9492864,queja_usuario,Comentario sobre el mantenimiento 8928
MNT-08929,22/01/2024,Preventivo,Bueno,Malo,9291555,queja_usuario,Comentario sobre el mantenimiento 8929
MNT-08930,06/02/2024,Preventivo,Bueno,Malo,20168,queja_usuario,Comentario sobre el mantenimiento 8930
MNT-08931,12/10/2024,Emergencia,Bueno,Regular,22382,queja_usuario,Comentario sobre el mantenimiento 8931
MNT-08932,21/01/2024,Emergencia,Regular,Bueno,33801,preventivo,Comentario sobre el mantenimiento 8932
MNT-08933,23/10/2023,Correctivo,Bueno,Bueno,7142113,queja_usuario,Comentario sobre el mantenimiento 8933
MNT-08934,06/10/2024,Correctivo,Bueno,Bueno,9438461,preventivo,Comentario sobre el mantenimiento 8934
MNT-08935,25/11/2023,Preventivo,Regular,Malo,7181800,queja_usuario,Comentario sobre el mantenimiento 8935
MNT-08936,10/08/2024,Emergencia,Regular,Regular,3569331,preventivo,Comentario sobre el mantenimiento 8936
MNT-08937,31/10/2023,Correctivo,Malo,Bueno,9052562,preventivo,Comentario sobre el mantenimiento 8937
MNT-08938,03/12/2023,Emergencia,Regular,Bueno,58823,preventivo,Comentario sobre el mantenimiento 8938
MNT-08939,28/12/2023,Emergencia,Malo,Bueno,33069,preventivo,Comentario sobre el mantenimiento 8939
MNT-08940,19/06/2024,Correctivo,Malo,Regular,24727,queja_usuario,Comentario sobre el mantenimiento 8940
MNT-08941,27/06/2024,Correctivo,Bueno,Bueno,33084,queja_usuario,Comentario sobre el mantenimiento 8941
MNT-08942,09/05/2024,Emergencia,Malo,Regular,21596,queja_usuario,Comentario sobre el mantenimiento 8942
MNT-08943,07/06/2024,Preventivo,Regular,Bueno,9225780,queja_usuario,Comentario sobre el mantenimiento 8943
MNT-08944,20/04/2024,Preventivo,Bueno,Bueno,7588206,preventivo,Comentario sobre el mantenimiento 8944
MNT-08945,19/09/2024,Emergencia,Regular,Malo,5003248,queja_usuario,Comentario sobre el mantenimiento 8945
MNT-08946,02/04/2024,Emergencia,Regular,Regular,52804,preventivo,Comentario sobre el mantenimiento 8946
MNT-08947,29/03/2024,Emergencia,Regular,Regular,20143,queja_usuario,Comentario sobre el mantenimiento 8947
MNT-08948,27/10/2023,Emergencia,Malo,Bueno,3580747,preventivo,Comentario sobre el mantenimiento 8948
MNT-08949,19/06/2024,Preventivo,Bueno,Bueno,9277664,queja_usuario,Comentario sobre el mantenimiento 8949
MNT-08950,23/12/2023,Correctivo,Bueno,Malo,5093104,queja_usuario,Comentario sobre el mantenimiento 8950
MNT-08951,11/10/2024,Preventivo,Malo,Bueno,5025021,preventivo,Comentario sobre el mantenimiento 8951
MNT-08952,16/12/2023,Correctivo,Regular,Bueno,59459,preventivo,Comentario sobre el mantenimiento 8952
MNT-08953,29/07/2024,Preventivo,Bueno,Regular,3530725,preventivo,Comentario sobre el mantenimiento 8953
MNT-08954,26/11/2023,Emergencia,Regular,Malo,4987862,queja_usuario,Comentario sobre el mantenimiento 8954
MNT-08955,01/07/2024,Preventivo,Malo,Regular,59031,queja_usuario,Comentario sobre el mantenimiento 8955
MNT-08956,28/02/2024,Preventivo,Malo,Malo,53074,queja_usuario,Comentario sobre el mantenimiento 8956
MNT-08957,22/04/2024,Emergencia,Regular,Malo,21711,queja_usuario,Comentario sobre el mantenimiento 8957
MNT-08958,27/09/2024,Emergencia,Malo,Bueno,19889,preventivo,Comentario sobre el mantenimiento 8958
MNT-08959,08/01/2024,Emergencia,Malo,Regular,3566874,queja_usuario,Comentario sobre el mantenimiento 8959
MNT-08960,30/10/2023,Correctivo,Bueno,Bueno,33781,preventivo,Comentario sobre el mantenimiento 8960
MNT-08961,25/09/2024,Emergencia,Malo,Bueno,7144279,queja_usuario,Comentario sobre el mantenimiento 8961
MNT-08962,22/03/2024,Preventivo,Regular,Bueno,53048,queja_usuario,Comentario sobre el mantenimiento 8962
MNT-08963,13/09/2024,Preventivo,Regular,Regular,21710,queja_usuario,Comentario sobre el mantenimiento 8963
MNT-08964,13/08/2024,Correctivo,Regular,Malo,3575767,queja_usuario,Comentario sobre el mantenimiento 8964
MNT-08965,24/03/2024,Correctivo,Regular,Malo,5211177,MNT-08965_Tipo_Desconocido,Comentario sobre el mantenimiento 8965
MNT-08966,18/06/2024,Correctivo,Bueno,Regular,9181847,queja_usuario,Comentario sobre el mantenimiento 8966
MNT-08967,28/10/2023,Emergencia,Regular,Bueno,3963578,queja_usuario,Comentario sobre el mantenimiento 8967
MNT-08968,18/02/2024,Correctivo,Bueno,Bueno,4949954,preventivo,Comentario sobre el mantenimiento 8968
MNT-08969,19/01/2024,Correctivo,Bueno,Malo,5240962,preventivo,Comentario sobre el mantenimiento 8969
MNT-08970,18/10/2023,Preventivo,Regular,Malo,4961103,preventivo,Comentario sobre el mantenimiento 8970
MNT-08971,09/07/2024,Emergencia,Malo,Bueno,9291331,preventivo,Comentario sobre el mantenimiento 8971
MNT-08972,16/02/2024,Emergencia,Regular,Bueno,9051947,preventivo,Comentario sobre el mantenimiento 8972
MNT-08973,13/09/2024,Correctivo,Malo,Bueno,18767,queja_usuario,Comentario sobre el mantenimiento 8973
MNT-08974,22/08/2024,Preventivo,Bueno,Malo,21211,queja_usuario,Comentario sobre el mantenimiento 8974
MNT-08975,15/09/2024,Correctivo,Bueno,Bueno,7168622,queja_usuario,Comentario sobre el mantenimiento 8975
MNT-08976,25/01/2024,Emergencia,Bueno,Malo,33664,preventivo,Comentario sobre el mantenimiento 8976
MNT-08977,22/12/2023,Preventivo,Regular,Bueno,59315,queja_usuario,Comentario sobre el mantenimiento 8977
MNT-08978,30/05/2024,Correctivo,Regular,Regular,33285,queja_usuario,Comentario sobre el mantenimiento 8978
MNT-08979,17/04/2024,Emergencia,Regular,Bueno,5658269,preventivo,Comentario sobre el mantenimiento 8979
MNT-08980,09/08/2024,Preventivo,Regular,Regular,21661,preventivo,Comentario sobre el mantenimiento 8980
MNT-08981,16/12/2023,Preventivo,Regular,Regular,33736,queja_usuario,Comentario sobre el mantenimiento 8981
MNT-08982,14/03/2024,Preventivo,Regular,Bueno,5202155,queja_usuario,Comentario sobre el mantenimiento 8982
MNT-08983,22/11/2023,Emergencia,Malo,Malo,9195982,queja_usuario,Comentario sobre el mantenimiento 8983
MNT-08984,02/12/2023,Correctivo,Bueno,Regular,3576563,queja_usuario,Comentario sobre el mantenimiento 8984
MNT-08985,15/02/2024,Correctivo,Regular,Regular,35006,queja_usuario,Comentario sobre el mantenimiento 8985
MNT-08986,22/05/2024,Correctivo,Bueno,Bueno,9426803,queja_usuario,Comentario sobre el mantenimiento 8986
MNT-08987,23/01/2024,Emergencia,Regular,Bueno,7890623,queja_usuario,Comentario sobre el mantenimiento 8987
MNT-08988,07/01/2024,Preventivo,Malo,Bueno,19188,preventivo,Comentario sobre el mantenimiento 8988
MNT-08989,20/01/2024,Emergencia,Regular,Malo,34110,queja_usuario,Comentario sobre el mantenimiento 8989
MNT-08990,27/07/2024,Emergencia,Malo,Bueno,9427246,queja_usuario,Comentario sobre el mantenimiento 8990
MNT-08991,15/08/2024,Preventivo,Malo,Malo,58159,preventivo,Comentario sobre el mantenimiento 8991
MNT-08992,23/10/2023,Correctivo,Bueno,Bueno,59312,queja_usuario,Comentario sobre el mantenimiento 8992
MNT-08993,19/09/2024,Preventivo,Malo,Regular,6878905,queja_usuario,Comentario sobre el mantenimiento 8993
MNT-08994,09/08/2024,Emergencia,Bueno,Malo,9181913,preventivo,Comentario sobre el mantenimiento 8994
MNT-08995,30/07/2024,Preventivo,Malo,Regular,7862159,preventivo,Comentario sobre el mantenimiento 8995
MNT-08996,07/08/2024,Emergencia,Bueno,Regular,3576456,queja_usuario,Comentario sobre el mantenimiento 8996
MNT-08997,28/02/2024,Preventivo,Malo,Bueno,3567548,queja_usuario,Comentario sobre el mantenimiento 8997
MNT-08998,22/10/2023,Preventivo,Malo,Bueno,9312959,preventivo,Comentario sobre el mantenimiento 8998
MNT-08999,07/04/2024,Preventivo,Regular,Regular,20902,queja_usuario,Comentario sobre el mantenimiento 8999
MNT-09000,27/04/2024,Preventivo,Regular,Regular,5174669,queja_usuario,Comentario sobre el mantenimiento 9000
MNT-09001,05/02/2024,Emergencia,Malo,Malo,33959,queja_usuario,Comentario sobre el mantenimiento 9001
MNT-09002,18/06/2024,Preventivo,Malo,Regular,3568719,preventivo,Comentario sobre el mantenimiento 9002
MNT-09003,01/02/2024,Emergencia,Bueno,Malo,20280,preventivo,Comentario sobre el mantenimiento 9003
MNT-09004,24/06/2024,Correctivo,Bueno,Malo,9435362,queja_usuario,Comentario sobre el mantenimiento 9004
MNT-09005,17/09/2024,Correctivo,Regular,Regular,32852,preventivo,Comentario sobre el mantenimiento 9005
MNT-09006,21/05/2024,Correctivo,Regular,Regular,5270772,preventivo,Comentario sobre el mantenimiento 9006
MNT-09007,24/11/2023,Emergencia,Regular,Regular,5658313,preventivo,Comentario sobre el mantenimiento 9007
MNT-09008,07/02/2024,Preventivo,Malo,Regular,22166,preventivo,Comentario sobre el mantenimiento 9008
MNT-09009,01/05/2024,Preventivo,Regular,Malo,9191209,preventivo,Comentario sobre el mantenimiento 9009
MNT-09010,12/04/2023,Emergencia,Malo,Malo,5600896,preventivo,Comentario sobre el mantenimiento 9010
MNT-09011,26/02/2024,Correctivo,Malo,Malo,8905761,queja_usuario,Comentario sobre el mantenimiento 9011
MNT-09012,30/11/2023,Correctivo,Bueno,Regular,19729,queja_usuario,Comentario sobre el mantenimiento 9012
MNT-09013,12/07/2024,Correctivo,Regular,Malo,5239169,preventivo,Comentario sobre el mantenimiento 9013
MNT-09014,06/09/2024,Emergencia,Malo,Malo,20935,queja_usuario,Comentario sobre el mantenimiento 9014
MNT-09015,10/12/2023,Correctivo,Malo,Bueno,7126504,queja_usuario,Comentario sobre el mantenimiento 9015
MNT-09016,31/01/2024,Preventivo,Malo,Bueno,21669,preventivo,Comentario sobre el mantenimiento 9016
MNT-09017,24/11/2023,Preventivo,Regular,Malo,9427178,queja_usuario,Comentario sobre el mantenimiento 9017
MNT-09018,03/08/2024,Preventivo,Bueno,Bueno,1118682,queja_usuario,Comentario sobre el mantenimiento 9018
MNT-09019,15/04/2024,Emergencia,Malo,Bueno,9387536,queja_usuario,Comentario sobre el mantenimiento 9019
MNT-09020,06/10/2024,Emergencia,Bueno,Malo,58461,queja_usuario,Comentario sobre el mantenimiento 9020
MNT-09021,27/01/2024,Emergencia,Malo,Malo,3566854,preventivo,Comentario sobre el mantenimiento 9021
MNT-09022,06/02/2024,Emergencia,Bueno,Regular,5207254,queja_usuario,Comentario sobre el mantenimiento 9022
MNT-09023,28/12/2023,Emergencia,Bueno,Malo,3577009,preventivo,Comentario sobre el mantenimiento 9023
MNT-09024,17/09/2024,Emergencia,Bueno,Regular,33776,preventivo,Comentario sobre el mantenimiento 9024
MNT-09025,09/02/2024,Correctivo,Malo,Bueno,19306,preventivo,Comentario sobre el mantenimiento 9025
MNT-09026,09/09/2024,Emergencia,Regular,Malo,7794488,queja_usuario,Comentario sobre el mantenimiento 9026
MNT-09027,24/09/2024,Preventivo,Regular,Regular,22569,queja_usuario,Comentario sobre el mantenimiento 9027
