ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
3965,3,4,Muy bueno,5654059,13/02/2023
3966,1,1,Deficiente,52066,06/05/2023
3967,1,1,Deficiente,17327,18/03/2023
3968,1,1,Deficiente,18050,26/02/2022
3969,3,3,Muy bueno,18037,17/12/2022
3970,2,1,Regular,17565,01/02/2022
3971,4,5,Excelente,17154,10/03/2023
3972,2,1,Regular,17693,24/11/2022
3973,2,3,Aceptable,18367,16/11/2023
3974,4,5,Excelente,17614,07/06/2022
3975,4,4,Excelente,18444,21/12/2022
3976,5,5,Excelente,17868,06/01/2021
3977,2,3,Aceptable,8786012,21/07/2022
3978,1,1,Deficiente,52089,21/10/2022
3979,3,3,Muy bueno,17602,08/08/2023
3980,5,5,Excelente,17994,25/10/2023
3981,4,5,Excelente,52123,02/05/2023
3982,5,4,Excelente,7280401,16/05/2022
3983,3,4,Muy bueno,18211,16/07/2023
3984,3,2,Aceptable,4704499,29/11/2023
3985,2,1,Regular,17294,12/12/2021
3986,3,2,Aceptable,17397,30/07/2021
3987,3,4,Muy bueno,5653960,17/07/2021
3988,4,3,Muy bueno,18212,06/12/2021
3989,1,2,Regular,17558,16/10/2022
3990,3,4,Muy bueno,18304,13/09/2021
3991,2,3,Aceptable,17530,30/12/2023
3992,5,4,Excelente,5166868,03/10/2023
3993,4,4,Excelente,17601,15/05/2023
3994,3,2,Aceptable,17041,15/02/2021
3995,1,1,Deficiente,18487,27/05/2021
3996,2,1,Regular,52196,24/10/2023
3997,1,1,Deficiente,9269361,21/11/2023
3998,4,5,Excelente,18108,21/05/2021
3999,5,5,Excelente,18540,29/08/2022
4000,4,4,Excelente,17256,13/01/2023
4001,4,3,Muy bueno,5195695,29/08/2021
4002,4,3,Muy bueno,52040,02/11/2023
4003,1,1,Deficiente,5241175,27/02/2021
4004,5,5,Excelente,17297,22/03/2021
4005,3,4,Muy bueno,8775149,04/04/2022
4006,1,1,Deficiente,52108,07/06/2021
4007,4,5,Excelente,8799554,23/10/2021
4008,3,4,Muy bueno,18046,26/04/2021
4009,3,4,Muy bueno,17722,13/06/2023
4010,4,3,Muy bueno,16718,15/03/2021
4011,2,3,Aceptable,17069,30/03/2022
4012,2,3,Aceptable,18448,18/04/2023
4013,3,3,Muy bueno,17709,03/05/2021
4014,3,3,Muy bueno,18046,01/12/2021
4015,3,4,Muy bueno,18582,15/05/2023
4016,1,1,Deficiente,16872,04/07/2023
4017,4,3,Muy bueno,9492616,14/12/2021
4018,4,3,Muy bueno,18234,22/10/2023
4019,4,4,Excelente,5261893,12/02/2021
4020,3,2,Aceptable,18498,18/01/2022
4021,1,1,Deficiente,16746,24/01/2023
4022,3,2,Aceptable,5219922,11/06/2023
4023,2,3,Aceptable,17993,18/10/2023
4024,1,2,Regular,17589,05/08/2023
4025,2,2,Aceptable,17942,23/03/2023
4026,3,2,Aceptable,17273,06/05/2022
4027,2,3,Aceptable,3568708,10/03/2021
4028,4,5,Excelente,17745,28/12/2022
4029,5,5,Excelente,18114,14/07/2023
4030,5,5,Excelente,17035,21/01/2023
4031,5,5,Excelente,7129038,05/12/2021
4032,4,5,Excelente,18435,13/05/2023
4033,4,4,Excelente,18438,18/12/2023
4034,3,2,Aceptable,7107693,08/09/2023
4035,1,1,Deficiente,18040,11/06/2022
4036,4,5,Excelente,17171,05/09/2022
4037,2,1,Regular,17595,11/08/2021
4038,3,2,Aceptable,17688,25/09/2022
4039,1,2,Regular,17980,21/02/2022
4040,3,4,Muy bueno,17149,24/05/2022
4041,5,5,Excelente,52123,09/09/2022
4042,2,1,Regular,5071674,27/01/2023
4043,4,4,Excelente,17026,06/07/2023
4044,2,2,Aceptable,18393,01/04/2023
4045,5,5,Excelente,17670,19/06/2022
4046,2,1,Regular,18612,30/01/2022
4047,5,5,Excelente,16769,04/01/2023
4048,4,5,Excelente,17247,10/05/2022
4049,1,1,Deficiente,9237483,19/02/2023
4050,3,2,Aceptable,3991019,01/07/2021
4051,4,4,Excelente,4988302,28/04/2022
4052,1,1,Deficiente,17853,14/06/2022
4053,4,4,Excelente,16805,11/05/2023
4054,4,4,Excelente,16733,15/08/2023
4055,1,2,Regular,17280,15/11/2023
4056,5,4,Excelente,18023,15/07/2021
4057,4,3,Muy bueno,17081,02/02/2021
4058,2,3,Aceptable,7126585,17/08/2022
4059,4,4,Excelente,16669,22/12/2021
4060,1,1,Deficiente,5246191,27/09/2023
4061,2,1,Regular,18249,26/10/2023
4062,5,5,Excelente,17089,10/01/2022
4063,3,4,Muy bueno,18162,21/06/2022
4064,3,3,Muy bueno,18377,07/02/2023
4065,2,2,Aceptable,17526,20/07/2023
4066,1,1,Deficiente,17254,02/10/2023
4067,4,4,Excelente,17693,17/02/2023
4068,2,2,Aceptable,5211176,17/06/2022
4069,3,4,Muy bueno,5654016,16/12/2021
4070,1,1,Deficiente,18233,19/02/2023
4071,2,1,Regular,18121,04/06/2022
4072,3,2,Aceptable,17281,29/03/2023
4073,2,1,Regular,8941727,08/03/2023
4074,1,2,Regular,16762,10/09/2021
4075,3,2,Aceptable,18518,19/10/2023
4076,3,3,Muy bueno,17059,30/05/2022
4077,4,5,Excelente,17514,21/10/2022
4078,4,5,Excelente,16972,12/03/2023
4079,1,2,Regular,16815,29/04/2021
4080,3,3,Muy bueno,52068,21/07/2023
4081,3,4,Muy bueno,17026,21/06/2021
4082,4,5,Excelente,17718,05/05/2023
4083,5,5,Excelente,17291,30/03/2022
4084,1,1,Deficiente,17559,18/08/2023
4085,4,3,Muy bueno,3568177,17/01/2022
4086,5,4,Excelente,18552,26/05/2023
4087,2,3,Aceptable,7802464,28/06/2022
4088,3,4,Muy bueno,7072722,03/06/2023
4089,1,1,Deficiente,52137,16/08/2022
4090,2,1,Regular,9243145,18/06/2021
4091,5,5,Excelente,17572,01/01/2021
4092,5,4,Excelente,7595814,26/06/2022
4093,3,3,Muy bueno,16886,20/09/2022
4094,3,2,Aceptable,17145,24/06/2021
4095,3,3,Muy bueno,17718,19/06/2022
4096,4,3,Muy bueno,7943778,20/04/2021
4097,5,4,Excelente,7838818,18/03/2023
4098,1,2,Regular,18003,26/03/2023
4099,4,5,Excelente,5240107,06/01/2023
4100,4,5,Excelente,7126499,29/01/2021
4101,1,1,Deficiente,17120,09/09/2023
4102,5,4,Excelente,18536,06/07/2021
4103,1,2,Regular,5240110,08/12/2021
4104,3,4,Muy bueno,16742,03/07/2022
4105,4,5,Excelente,7861611,12/07/2023
4106,1,2,Regular,18374,19/08/2022
4107,3,4,Muy bueno,8800261,04/01/2023
4108,2,3,Aceptable,5261893,04/04/2023
4109,3,3,Muy bueno,17775,17/04/2023
4110,3,3,Muy bueno,5174692,08/01/2021
4111,4,4,Excelente,18288,19/09/2023
4112,3,2,Aceptable,16874,27/12/2023
4113,3,3,Muy bueno,17865,26/07/2022
4114,1,2,Regular,17839,04/11/2023
4115,3,4,Muy bueno,18568,11/07/2021
4116,1,1,Deficiente,17550,20/11/2023
4117,3,2,Aceptable,8798266,27/06/2023
4118,4,4,Excelente,18363,31/07/2022
4119,5,4,Excelente,17863,12/10/2022
4120,1,1,Deficiente,17055,10/12/2022
4121,3,4,Muy bueno,16873,08/02/2021
4122,2,1,Regular,16830,02/09/2021
4123,1,2,Regular,17334,06/07/2022
4124,4,3,Muy bueno,17328,28/06/2022
4125,2,1,Regular,17688,02/09/2021
4126,1,1,Deficiente,17831,02/02/2023
4127,2,3,Aceptable,17618,12/07/2021
4128,2,3,Aceptable,16711,21/07/2022
4129,5,5,Excelente,18581,19/04/2023
4130,1,2,Regular,16850,04/07/2022
4131,1,1,Deficiente,7840614,01/11/2021
4132,5,4,Excelente,17996,18/05/2022
4133,3,3,Muy bueno,52075,08/01/2023
4134,2,3,Aceptable,16699,31/01/2023
4135,2,1,Regular,17473,03/07/2022
4136,3,3,Muy bueno,16871,04/11/2021
4137,2,3,Aceptable,17440,19/11/2021
4138,1,2,Regular,17983,15/11/2022
4139,5,5,Excelente,17712,13/04/2021
4140,2,2,Aceptable,17159,06/12/2021
4141,2,3,Aceptable,18397,10/09/2023
4142,1,1,Deficiente,16845,03/09/2022
4143,2,1,Regular,17461,25/01/2021
4144,5,5,Excelente,17891,07/06/2021
4145,4,4,Excelente,17761,11/04/2021
4146,2,3,Aceptable,17181,14/09/2022
4147,3,3,Muy bueno,5220743,03/10/2021
4148,5,5,Excelente,18623,05/06/2021
4149,2,3,Aceptable,52199,11/02/2023
4150,2,2,Aceptable,5241185,13/05/2022
4151,2,1,Regular,17640,24/07/2023
4152,1,1,Deficiente,17461,15/07/2023
4153,2,1,Regular,16902,26/06/2022
4154,2,1,Regular,7021749,01/05/2021
4155,2,2,Aceptable,18224,07/11/2021
4156,1,1,Deficiente,17283,10/12/2021
4157,4,5,Excelente,52082,28/03/2022
4158,4,3,Muy bueno,5213820,24/07/2022
4159,1,1,Deficiente,17259,20/12/2021
4160,4,5,Excelente,52121,27/09/2023
4161,2,1,Regular,17290,09/04/2023
4162,1,2,Regular,4730844,12/10/2023
4163,4,4,Excelente,17684,28/06/2022
4164,4,4,Excelente,17686,05/07/2022
4165,3,2,Aceptable,9237040,01/06/2023
4166,3,3,Muy bueno,17725,10/08/2022
4167,5,4,Excelente,9294001,29/12/2022
4168,5,4,Excelente,18561,22/10/2022
4169,2,1,Regular,5237108,18/01/2023
4170,3,4,Muy bueno,5653933,11/01/2022
4171,1,1,Deficiente,5246181,04/12/2022
4172,4,5,Excelente,5654014,21/10/2021
4173,1,1,Deficiente,16780,04/06/2021
4174,1,1,Deficiente,18458,31/10/2022
4175,2,2,Aceptable,18377,17/02/2021
4176,3,4,Muy bueno,17363,06/11/2021
4177,4,4,Excelente,18542,11/11/2023
4178,4,4,Excelente,17372,30/01/2022
4179,2,1,Regular,17110,26/01/2023
4180,4,3,Muy bueno,16774,10/05/2022
4181,4,3,Muy bueno,17045,09/08/2023
4182,1,1,Deficiente,52110,28/09/2023
4183,4,3,Muy bueno,18452,05/10/2021
4184,5,4,Excelente,17212,28/02/2021
4185,3,2,Aceptable,18452,05/07/2021
4186,2,3,Aceptable,17289,26/01/2022
4187,2,1,Regular,18165,02/09/2022
4188,5,5,Excelente,18473,24/09/2021
4189,2,2,Aceptable,7162545,06/12/2022
4190,4,4,Excelente,18036,08/05/2022
4191,3,4,Muy bueno,18412,03/07/2022
4192,2,3,Aceptable,17249,24/09/2021
4193,3,2,Aceptable,18442,11/03/2023
4194,3,3,Muy bueno,9295425,19/11/2023
4195,1,1,Deficiente,4731641,04/04/2023
4196,4,4,Excelente,16677,25/02/2021
4197,1,2,Regular,17709,07/08/2021
4198,3,4,Muy bueno,17770,12/08/2021
4199,2,1,Regular,5240284,02/05/2023
4200,5,4,Excelente,451351,26/12/2023
4201,3,3,Muy bueno,7838817,10/05/2023
4202,4,3,Muy bueno,7903120,23/12/2021
4203,2,2,Aceptable,17793,05/02/2022
4204,1,1,Deficiente,18628,28/07/2021
4205,2,1,Regular,17266,26/11/2021
4206,5,5,Excelente,17853,28/07/2023
4207,3,2,Aceptable,18046,29/12/2023
4208,5,5,Excelente,17147,09/05/2021
4209,5,4,Excelente,18343,21/07/2022
4210,2,2,Aceptable,4988302,10/08/2021
4211,5,5,Excelente,17749,19/02/2021
4212,2,2,Aceptable,9187536,04/02/2022
4213,2,1,Regular,17355,11/02/2021
4214,4,4,Excelente,17449,26/10/2023
4215,4,3,Muy bueno,16730,03/07/2023
4216,2,1,Regular,17892,31/01/2021
4217,5,5,Excelente,17506,30/05/2022
4218,1,2,Regular,18280,03/11/2021
4219,1,1,Deficiente,18062,12/09/2022
4220,1,1,Deficiente,18467,25/05/2021
4221,5,4,Excelente,17481,04/10/2022
4222,1,2,Regular,4990656,08/01/2023
4223,4,4,Excelente,17016,01/03/2021
4224,2,2,Aceptable,4985689,20/07/2022
4225,4,5,Excelente,8776081,30/06/2022
4226,5,4,Excelente,17595,07/11/2021
4227,5,5,Excelente,18532,07/12/2021
4228,5,4,Excelente,5071674,25/07/2022
4229,3,2,Aceptable,8799554,01/11/2023
4230,4,3,Muy bueno,18194,17/04/2021
4231,2,1,Regular,16830,20/03/2021
4232,1,1,Deficiente,18435,02/01/2021
4233,5,4,Excelente,52166,26/05/2021
4234,3,2,Aceptable,18354,22/06/2023
4235,3,3,Muy bueno,52189,09/03/2021
4236,1,1,Deficiente,5800211,12/06/2022
4237,5,5,Excelente,16944,03/11/2021
4238,3,2,Aceptable,18177,01/01/2023
4239,2,1,Regular,5178801,04/09/2022
4240,3,4,Muy bueno,451531,06/09/2021
4241,5,5,Excelente,4737942,25/12/2022
4242,3,3,Muy bueno,17562,07/11/2023
4243,3,4,Muy bueno,52160,23/09/2022
4244,2,1,Regular,17542,30/07/2022
4245,2,1,Regular,17980,30/05/2021
4246,1,2,Regular,7130028,04/08/2021
4247,3,4,Muy bueno,18617,17/07/2022
4248,3,4,Muy bueno,4792812,02/07/2023
4249,1,2,Regular,17388,30/01/2022
4250,2,3,Aceptable,17501,04/02/2023
4251,3,3,Muy bueno,17306,26/12/2023
4252,2,1,Regular,17357,15/04/2023
4253,1,2,Regular,4989404,15/09/2022
4254,2,1,Regular,17340,19/02/2023
4255,2,2,Aceptable,16758,24/08/2023
4256,3,4,Muy bueno,9049658,27/06/2022
4257,2,2,Aceptable,3740788,19/10/2021
4258,3,2,Aceptable,4737941,26/07/2021
4259,4,3,Muy bueno,8799549,02/01/2021
4260,3,3,Muy bueno,5224222,16/06/2023
4261,5,5,Excelente,18487,15/03/2021
4262,1,1,Deficiente,17843,11/04/2021
4263,5,4,Excelente,3960567,12/02/2022
4264,2,2,Aceptable,17331,01/03/2021
4265,3,2,Aceptable,4749895,30/08/2021
4266,2,3,Aceptable,18282,22/07/2023
4267,4,5,Excelente,17293,28/03/2023
4268,1,1,Deficiente,17923,23/12/2022
4269,4,5,Excelente,17991,26/06/2021
4270,4,5,Excelente,17638,11/04/2023
4271,3,4,Muy bueno,9237483,02/02/2023
4272,3,3,Muy bueno,17705,03/03/2021
4273,1,1,Deficiente,18629,29/07/2021
4274,2,3,Aceptable,18390,05/02/2021
4275,2,2,Aceptable,7930170,28/08/2023
4276,3,2,Aceptable,5241171,09/02/2022
4277,1,2,Regular,18416,22/01/2021
4278,4,3,Muy bueno,5237108,08/06/2022
4279,1,1,Deficiente,9269361,04/12/2023
4280,1,1,Deficiente,17054,12/07/2023
4281,3,4,Muy bueno,18151,29/07/2022
4282,5,5,Excelente,18612,29/07/2022
4283,4,3,Muy bueno,17106,01/02/2021
4284,5,4,Excelente,18196,27/10/2021
4285,2,2,Aceptable,7896349,13/08/2021
4286,5,5,Excelente,17372,10/01/2021
4287,2,3,Aceptable,17754,04/05/2022
4288,4,3,Muy bueno,52207,09/01/2022
4289,3,3,Muy bueno,17710,20/06/2023
4290,4,3,Muy bueno,17473,09/04/2021
4291,2,3,Aceptable,17142,29/04/2023
4292,4,4,Excelente,18015,09/01/2023
4293,5,5,Excelente,16813,20/06/2021
4294,2,1,Regular,17411,05/02/2021
4295,4,5,Excelente,52164,26/06/2021
4296,1,1,Deficiente,18073,11/09/2023
4297,1,1,Deficiente,17763,02/11/2022
4298,5,5,Excelente,18529,11/07/2022
4299,4,4,Excelente,17658,14/09/2023
4300,5,4,Excelente,17242,18/12/2021
4301,1,2,Regular,5213821,29/11/2021
4302,4,3,Muy bueno,18587,14/08/2022
4303,1,2,Regular,52213,30/01/2021
4304,1,1,Deficiente,16972,03/05/2022
4305,4,5,Excelente,16698,20/06/2021
4306,4,3,Muy bueno,17270,24/04/2021
4307,5,5,Excelente,18121,18/01/2023
4308,2,1,Regular,17583,18/03/2022
4309,1,2,Regular,52902,11/05/2021
4310,5,4,Excelente,18331,27/06/2023
4311,5,5,Excelente,5211393,13/02/2023
4312,1,1,Deficiente,17500,04/11/2021
4313,2,3,Aceptable,7168609,26/07/2023
4314,4,3,Muy bueno,52154,05/06/2021
4315,5,4,Excelente,16841,29/11/2023
4316,2,1,Regular,17309,19/11/2022
4317,1,1,Deficiente,17884,18/09/2021
4318,2,3,Aceptable,18355,21/08/2022
4319,4,3,Muy bueno,52123,08/08/2022
4320,3,3,Muy bueno,17377,10/08/2021
4321,3,2,Aceptable,17024,29/01/2021
4322,4,3,Muy bueno,16682,03/02/2023
4323,5,5,Excelente,18354,12/02/2023
4324,1,1,Deficiente,9187543,25/06/2023
4325,3,3,Muy bueno,7943797,24/11/2022
4326,5,5,Excelente,8799532,28/10/2023
4327,3,3,Muy bueno,461265,16/08/2022
4328,4,4,Excelente,17191,14/08/2021
4329,4,5,Excelente,17867,10/10/2023
4330,2,1,Regular,9397076,25/04/2022
4331,5,5,Excelente,52093,07/10/2022
4332,1,2,Regular,17779,03/03/2023
4333,4,5,Excelente,17611,18/11/2023
4334,1,1,Deficiente,17481,25/09/2021
4335,2,3,Aceptable,17517,18/05/2021
4336,5,5,Excelente,17483,10/11/2023
4337,1,1,Deficiente,17152,16/01/2021
4338,2,2,Aceptable,17500,22/03/2023
4339,3,2,Aceptable,18117,12/04/2022
4340,2,1,Regular,18201,08/12/2023
4341,1,2,Regular,17539,09/05/2022
4342,4,4,Excelente,7125619,17/06/2021
4343,2,1,Regular,16822,26/06/2022
4344,5,5,Excelente,17414,26/04/2023
4345,2,2,Aceptable,16753,27/01/2022
4346,5,5,Excelente,7862341,10/07/2021
4347,5,5,Excelente,18095,17/08/2023
4348,4,4,Excelente,52224,07/11/2023
4349,1,1,Deficiente,18254,02/10/2022
4350,5,5,Excelente,5241186,06/03/2022
4351,1,1,Deficiente,17873,16/08/2021
4352,5,5,Excelente,3573053,07/09/2023
4353,2,3,Aceptable,7168609,09/10/2021
4354,2,1,Regular,17323,14/04/2023
4355,5,5,Excelente,5075332,20/04/2021
4356,2,3,Aceptable,16846,23/08/2023
4357,3,2,Aceptable,52147,22/07/2023
4358,3,4,Muy bueno,5237138,15/11/2022
4359,5,5,Excelente,17398,30/11/2023
4360,5,4,Excelente,9180738,15/11/2021
4361,4,3,Muy bueno,17759,22/10/2023
4362,5,5,Excelente,16838,23/03/2021
4363,4,5,Excelente,4749895,17/08/2022
4364,3,3,Muy bueno,17707,27/08/2022
4365,3,4,Muy bueno,52123,19/06/2021
4366,1,1,Deficiente,52046,19/11/2021
4367,3,2,Aceptable,17954,18/04/2023
4368,3,3,Muy bueno,18390,11/07/2022
4369,1,1,Deficiente,52046,22/12/2022
4370,1,1,Deficiente,17723,13/06/2023
4371,4,4,Excelente,17382,17/11/2022
4372,5,5,Excelente,16983,17/08/2022
4373,2,1,Regular,18610,07/02/2022
4374,1,2,Regular,17759,08/04/2022
4375,4,4,Excelente,17410,24/07/2021
4376,5,5,Excelente,16733,14/05/2023
4377,4,3,Muy bueno,18597,14/01/2022
4378,2,2,Aceptable,17686,24/04/2023
4379,4,4,Excelente,18184,12/07/2022
4380,3,3,Muy bueno,18543,10/01/2022
4381,3,2,Aceptable,17661,23/11/2022
4382,3,3,Muy bueno,18047,20/10/2021
4383,2,1,Regular,17072,24/09/2021
4384,3,3,Muy bueno,8799604,18/11/2021
4385,3,4,Muy bueno,5246189,26/12/2021
4386,5,5,Excelente,9272789,13/05/2022
4387,5,5,Excelente,17855,20/10/2022
4388,3,3,Muy bueno,3530623,25/04/2022
4389,1,1,Deficiente,16825,13/03/2021
4390,4,3,Muy bueno,16855,11/08/2021
4391,4,4,Excelente,17114,06/05/2023
4392,5,4,Excelente,18004,20/02/2023
4393,2,2,Aceptable,17082,12/07/2022
4394,4,5,Excelente,18252,31/08/2022
4395,3,4,Muy bueno,17653,22/04/2023
4396,4,4,Excelente,451531,29/01/2022
4397,5,4,Excelente,18548,03/05/2022
4398,2,3,Aceptable,5246189,03/06/2022
4399,1,1,Deficiente,18274,21/07/2023
4400,2,2,Aceptable,17506,20/03/2022
4401,5,5,Excelente,17060,07/10/2022
4402,5,5,Excelente,17958,04/05/2023
4403,2,3,Aceptable,3573005,21/04/2023
4404,1,2,Regular,17291,27/03/2022
4405,4,3,Muy bueno,8907324,10/10/2023
4406,1,1,Deficiente,5240325,21/09/2021
4407,2,1,Regular,16762,29/09/2023
4408,4,5,Excelente,17542,08/09/2022
4409,3,2,Aceptable,7838875,25/11/2023
4410,3,3,Muy bueno,18241,14/07/2023
4411,3,4,Muy bueno,17429,06/07/2021
4412,3,4,Muy bueno,18515,29/04/2021
4413,2,2,Aceptable,17135,16/02/2022
4414,5,4,Excelente,5240279,03/09/2021
4415,3,3,Muy bueno,4730886,17/12/2023
4416,1,1,Deficiente,52079,25/05/2021
4417,4,3,Muy bueno,17702,08/06/2022
4418,5,4,Excelente,7537965,02/11/2021
4419,5,4,Excelente,16768,06/06/2021
4420,3,2,Aceptable,18510,11/09/2022
4421,3,4,Muy bueno,52124,13/08/2022
4422,1,1,Deficiente,17985,05/01/2023
4423,5,5,Excelente,16988,27/09/2023
4424,3,4,Muy bueno,7861574,08/08/2022
4425,5,5,Excelente,17438,23/07/2021
4426,3,2,Aceptable,17133,12/07/2021
4427,1,2,Regular,18539,27/10/2022
4428,4,3,Muy bueno,17760,22/01/2021
4429,4,5,Excelente,18392,26/07/2021
4430,4,5,Excelente,16896,12/11/2021
4431,4,4,Excelente,52154,28/02/2023
4432,1,1,Deficiente,16711,14/08/2021
4433,1,1,Deficiente,17389,26/04/2021
4434,3,3,Muy bueno,16737,04/03/2021
4435,1,1,Deficiente,17027,15/01/2021
4436,4,4,Excelente,17395,26/09/2021
4437,5,5,Excelente,5240278,19/12/2023
4438,2,1,Regular,52170,25/07/2021
4439,1,1,Deficiente,8799600,31/10/2022
4440,4,5,Excelente,17214,30/07/2023
4441,5,4,Excelente,17422,28/10/2022
4442,5,5,Excelente,17629,01/06/2021
4443,1,2,Regular,18269,17/05/2021
4444,5,5,Excelente,52211,01/01/2021
4445,2,3,Aceptable,16924,25/08/2022
4446,1,2,Regular,18054,18/07/2023
4447,5,4,Excelente,3569191,18/08/2023
4448,4,3,Muy bueno,18149,07/01/2021
4449,5,5,Excelente,16822,01/03/2021
4450,1,1,Deficiente,18347,31/07/2023
4451,3,4,Muy bueno,17969,22/03/2021
4452,4,4,Excelente,3611795,22/05/2021
4453,4,5,Excelente,5213833,07/10/2022
4454,5,4,Excelente,7142118,28/10/2023
4455,3,4,Muy bueno,5237136,04/09/2023
4456,1,1,Deficiente,18089,06/04/2021
4457,5,4,Excelente,17957,16/11/2023
4458,2,1,Regular,16799,20/03/2023
4459,3,4,Muy bueno,18189,28/10/2023
4460,4,3,Muy bueno,52214,25/11/2021
4461,4,4,Excelente,3558513,13/07/2023
4462,5,5,Excelente,18358,12/01/2023
4463,2,2,Aceptable,17150,26/10/2021
4464,1,1,Deficiente,451321,16/08/2021
4465,2,1,Regular,7595816,27/07/2022
4466,3,3,Muy bueno,52220,21/11/2021
4467,3,2,Aceptable,17470,02/04/2021
4468,3,4,Muy bueno,16955,24/08/2023
4469,2,3,Aceptable,5132777,10/05/2021
4470,4,5,Excelente,17156,27/01/2023
4471,5,5,Excelente,9179375,11/10/2021
4472,5,5,Excelente,17254,26/01/2022
4473,1,2,Regular,17840,09/12/2021
4474,4,5,Excelente,18500,02/07/2022
4475,3,4,Muy bueno,17851,28/06/2022
4476,4,5,Excelente,16871,08/07/2021
4477,5,5,Excelente,18115,14/03/2021
4478,2,3,Aceptable,17097,04/05/2022
4479,2,2,Aceptable,16773,04/10/2022
4480,5,5,Excelente,3576117,20/05/2021
4481,4,4,Excelente,7247843,21/10/2023
4482,3,3,Muy bueno,5237120,20/03/2023
4483,3,2,Aceptable,18616,12/04/2022
4484,4,3,Muy bueno,18388,04/12/2023
4485,4,3,Muy bueno,4749897,15/06/2021
4486,2,1,Regular,9492866,25/08/2023
4487,4,4,Excelente,17202,13/03/2021
4488,4,4,Excelente,17464,06/03/2022
4489,5,5,Excelente,17944,02/03/2023
4490,2,1,Regular,18258,02/07/2023
4491,2,2,Aceptable,18617,03/10/2023
4492,5,5,Excelente,18550,13/05/2023
4493,2,2,Aceptable,18546,05/09/2022
4494,5,4,Excelente,18312,16/11/2021
4495,1,1,Deficiente,17308,08/01/2023
4496,3,3,Muy bueno,17373,17/10/2022
4497,2,2,Aceptable,18630,06/02/2021
4498,4,5,Excelente,5654025,11/10/2021
4499,4,3,Muy bueno,9187536,19/06/2023
4500,3,4,Muy bueno,52105,09/02/2023
4501,2,3,Aceptable,4730819,11/10/2021
4502,1,2,Regular,18013,07/03/2023
4503,5,4,Excelente,18632,20/12/2023
4504,5,4,Excelente,4737835,03/01/2022
4505,4,4,Excelente,18294,11/07/2021
4506,1,1,Deficiente,18489,26/09/2022
4507,3,4,Muy bueno,17775,27/06/2023
4508,4,3,Muy bueno,17686,11/11/2021
4509,5,5,Excelente,17531,03/02/2023
4510,2,3,Aceptable,18123,24/07/2021
4511,2,1,Regular,7603212,22/01/2023
4512,5,5,Excelente,18631,03/01/2021
4513,5,4,Excelente,17712,22/01/2021
4514,3,2,Aceptable,18310,10/09/2022
4515,5,4,Excelente,17293,06/01/2022
4516,4,5,Excelente,17421,18/09/2021
4517,3,4,Muy bueno,17178,21/12/2021
4518,1,2,Regular,52074,07/06/2021
4519,5,4,Excelente,5237114,28/01/2022
4520,4,3,Muy bueno,52091,15/11/2021
4521,3,3,Muy bueno,17732,27/05/2021
4522,2,2,Aceptable,16757,11/09/2023
4523,5,4,Excelente,17609,21/02/2022
4524,3,3,Muy bueno,17262,06/11/2023
4525,3,3,Muy bueno,18378,10/03/2023
4526,2,2,Aceptable,17391,18/07/2022
4527,2,2,Aceptable,18198,16/12/2023
4528,5,4,Excelente,5802688,25/08/2023
4529,2,2,Aceptable,16745,12/01/2021
4530,2,1,Regular,18507,23/12/2022
4531,3,3,Muy bueno,9403205,03/05/2022
4532,5,4,Excelente,18618,21/06/2021
4533,4,5,Excelente,52225,14/08/2021
4534,5,5,Excelente,52073,22/04/2021
4535,5,5,Excelente,18575,21/11/2023
4536,5,5,Excelente,17138,04/03/2021
4537,3,3,Muy bueno,17941,26/04/2023
4538,1,1,Deficiente,18273,01/01/2022
4539,3,2,Aceptable,17446,19/05/2023
4540,5,4,Excelente,8914010,14/01/2021
4541,3,3,Muy bueno,18407,07/02/2022
4542,3,3,Muy bueno,18486,31/12/2021
4543,2,3,Aceptable,17588,11/11/2022
4544,1,2,Regular,18497,10/09/2022
4545,1,1,Deficiente,17694,30/12/2021
4546,2,2,Aceptable,17788,20/01/2021
4547,5,5,Excelente,17851,31/08/2023
4548,1,2,Regular,18223,15/04/2021
4549,3,2,Aceptable,18280,06/04/2023
4550,1,1,Deficiente,7362864,15/10/2023
4551,1,2,Regular,18628,15/08/2022
4552,2,3,Aceptable,5211393,17/05/2022
4553,2,2,Aceptable,18056,21/11/2023
4554,5,5,Excelente,5237124,03/10/2023
4555,4,5,Excelente,7144040,07/11/2021
4556,2,2,Aceptable,17356,21/01/2022
4557,1,1,Deficiente,17795,24/04/2022
4558,5,5,Excelente,5174692,08/08/2022
4559,2,1,Regular,5653909,15/10/2022
4560,3,2,Aceptable,17542,13/12/2022
4561,5,5,Excelente,18556,31/08/2023
4562,2,3,Aceptable,18290,21/04/2023
4563,4,3,Muy bueno,5237127,25/02/2023
4564,2,2,Aceptable,52044,28/06/2021
4565,1,2,Regular,16701,31/12/2022
4566,4,4,Excelente,7908163,26/05/2021
4567,1,1,Deficiente,3531281,22/12/2022
4568,3,3,Muy bueno,52902,21/07/2023
4569,4,4,Excelente,3573054,07/06/2023
4570,4,4,Excelente,18386,23/08/2023
4571,1,1,Deficiente,17280,29/04/2023
4572,4,5,Excelente,18430,24/03/2023
4573,1,1,Deficiente,18255,08/01/2022
4574,4,3,Muy bueno,17919,08/06/2023
